probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,
3.398230	444.088485	166.102000
3.401262	443.852086	166.202000
3.410453	443.168762	166.302000
3.403187	443.708387	166.402000
3.396249	444.261905	166.502000
3.406202	443.557592	166.602000
3.409572	443.217811	166.702000
3.399104	443.991059	166.806000
3.399731	443.973283	166.902000
3.409532	443.241848	167.002000
3.404338	443.623709	167.102000
3.397329	444.130334	167.202000
3.405292	443.559077	167.302000
3.409145	443.281604	167.402000
3.399372	444.000041	167.502000
3.400099	443.911400	167.603000
3.410472	443.139078	167.702000
3.404706	443.562054	167.802000
3.395602	444.272534	167.905000
3.404362	443.638461	168.002000
3.410520	443.132011	168.102000
3.400550	443.838356	168.202000
3.398904	443.986944	168.302000
3.408662	443.321643	168.402000
3.405525	443.515093	168.502000
3.397482	444.111943	168.602000
3.404407	443.603761	168.702000
3.410070	443.184263	168.802000
3.400316	443.898508	168.902000
3.398669	444.010732	169.003000
3.409551	443.195138	169.102000
3.406940	443.398348	169.202000
3.396524	444.203919	169.302000
3.402682	443.756836	169.402000
3.410667	443.129291	169.502000
3.402205	443.708047	169.602000
3.397482	444.061492	169.702000
3.407240	443.407340	169.802000
3.407003	443.403842	169.902000
3.397679	444.103582	170.002000
3.402838	443.705768	170.102000
3.410799	443.139492	170.202000
3.401233	443.835818	170.302000
3.397069	444.137520	170.402000
3.407596	443.341924	170.502000
3.408493	443.277493	170.602000
3.397301	444.128622	170.702000
3.400627	443.909267	170.802000
3.410411	443.164839	170.902000
3.403426	443.598615	171.002000
3.396763	444.100846	171.102000
3.405838	443.494043	171.202000
3.407785	443.355011	171.302000
3.398579	444.006044	171.402000
3.401040	443.825107	171.502000
3.409970	443.156655	171.602000
3.403134	443.660749	171.702000
3.395814	444.212244	171.802000
3.405658	443.493698	171.902000
3.409976	443.141393	172.002000
3.398688	443.972445	172.102000
3.398687	444.008884	172.202000
3.409341	443.210866	172.302000
3.404714	443.494471	172.402000
3.396922	444.058517	172.505000
3.404776	443.533361	172.602000
3.409183	443.245229	172.702000
3.399250	443.943897	172.802000
3.399815	443.887515	172.902000
3.409783	443.134361	173.002000
3.405453	443.479259	173.102000
3.396110	444.202005	173.202000
3.404782	443.612657	173.302000
3.411161	443.085163	173.402000
3.401325	443.814901	173.502000
3.398960	444.032078	173.602000
3.409181	443.291280	173.702000
3.407163	443.411390	173.802000
3.398404	444.033555	173.902000
3.405120	443.589965	174.002000
3.410964	443.179419	174.102000
3.401486	443.878473	174.202000
3.400010	443.959060	174.302000
3.410561	443.161932	174.403000
3.407837	443.365458	174.502000
3.397823	444.152649	174.602000
3.404379	443.697684	174.702000
3.412420	443.077497	174.802000
3.403485	443.694215	174.902000
3.399366	444.028991	175.002000
3.408891	443.352630	175.102000
3.408132	443.377768	175.203000
3.399171	444.066701	175.302000
3.405094	443.624403	175.402000
3.411978	443.141942	175.502000
3.403148	443.790909	175.602000
3.399006	444.079685	175.702000
3.409943	443.247653	175.802000
3.409262	443.273180	175.902000
3.398671	444.118173	176.002000
3.403555	443.780896	176.102000
3.412437	443.117845	176.202000
3.404946	443.615028	176.302000
3.399397	444.055818	176.402000
3.408560	443.407320	176.502000
3.409798	443.312025	176.603000
3.400266	443.998173	176.702000
3.404308	443.729622	176.802000
3.412302	443.155731	176.902000
3.404331	443.729619	177.002000
3.398455	444.170709	177.102000
3.409142	443.363153	177.202000
3.411345	443.175481	177.302000
3.400324	444.032564	177.402000
3.402496	443.917040	177.502000
3.412229	443.187700	177.602000
3.406124	443.578248	177.702000
3.399537	444.073884	177.802000
3.407799	443.515177	177.902000
3.410956	443.263383	178.002000
3.401070	443.983566	178.102000
3.403218	443.855801	178.202000
3.412513	443.174234	178.302000
3.406155	443.639091	178.402000
3.398856	444.191263	178.502000
3.408011	443.525591	178.602000
3.413022	443.118617	178.702000
3.402176	443.932949	178.802000
3.401761	444.029631	178.902000
3.411861	443.258794	179.002000
3.408103	443.500975	179.102000
3.400344	444.066734	179.202000
3.408094	443.520499	179.302000
3.412207	443.259479	179.402000
3.402749	443.962736	179.502000
3.402631	443.954609	179.602000
3.412836	443.172692	179.702000
3.408644	443.512247	179.802000
3.399775	444.176556	179.902000
3.407553	443.596202	180.002000
3.414225	443.072199	180.102000
3.404405	443.834658	180.202000
3.401949	444.026626	180.302000
3.411809	443.317314	180.402000
3.409648	443.430641	180.502000
3.401432	444.010902	180.602000
3.408278	443.539371	180.702000
3.413926	443.164951	180.802000
3.404167	443.898694	180.902000
3.402445	444.005265	181.002000
3.413508	443.158798	181.102000
3.410862	443.349991	181.202000
3.400894	444.113129	181.302000
3.407382	443.645655	181.402000
3.414807	443.079515	181.502000
3.405949	443.723763	181.602000
3.401983	444.041555	181.702000
3.411924	443.311074	181.802000
3.411239	443.352024	181.903000
3.402930	443.935679	182.002000
3.407639	443.642132	182.102000
3.414404	443.156097	182.202000
3.405723	443.837693	182.302000
3.401866	444.112827	182.402000
3.413110	443.244967	182.503000
3.413309	443.214909	182.602000
3.402663	444.038818	182.702000
3.406299	443.809076	182.802000
3.415218	443.135089	182.903000
3.408068	443.634769	183.002000
3.402957	444.044006	183.102000
3.411811	443.416249	183.202000
3.413132	443.302925	183.302000
3.403827	444.006191	183.402000
3.407453	443.730662	183.502000
3.415101	443.181912	183.602000
3.407457	443.765026	183.702000
3.402140	444.154426	183.802000
3.412475	443.358487	183.902000
3.414939	443.192077	184.002000
3.403601	444.053820	184.102000
3.405229	443.974221	184.202000
3.414689	443.261269	184.302000
3.409502	443.577549	184.410000
3.402998	444.075994	184.502000
3.411350	443.499523	184.602000
3.414024	443.303326	184.702000
3.404213	444.012540	184.802000
3.406037	443.891833	184.902000
3.415128	443.259405	185.002000
3.409689	443.645199	185.102000
3.402360	444.182352	185.202000
3.411648	443.475173	185.302000
3.416008	443.134669	185.402000
3.405361	443.947766	185.502000
3.404681	444.051599	185.603000
3.414458	443.326461	185.702000
3.411670	443.485941	185.802000
3.403717	444.048050	185.902000
3.410895	443.550800	186.002000
3.415346	443.217994	186.102000
3.405283	443.972356	186.202000
3.405298	443.952852	186.302000
3.415757	443.186116	186.402000
3.411831	443.456643	186.502000
3.402788	444.134922	186.602000
3.410068	443.579412	186.702000
3.416509	443.090481	186.802000
3.407580	443.747970	186.902000
3.403757	444.089839	187.002000
3.414016	443.344490	187.102000
3.413810	443.306543	187.202000
3.404639	443.968213	187.302000
3.409034	443.673915	187.402000
3.416284	443.139952	187.502000
3.407590	443.799900	187.602000
3.403908	444.068828	187.702000
3.414836	443.257178	187.802000
3.415066	443.206781	187.902000
3.404017	444.047117	188.002000
3.407752	443.781368	188.102000
3.416723	443.089743	188.202000
3.410192	443.562359	188.302000
3.403288	444.106457	188.402000
3.411899	443.458131	188.502000
3.415713	443.144084	188.602000
3.405880	443.828485	188.702000
3.406450	443.803843	188.802000
3.415303	443.164197	188.902000
3.410051	443.548876	189.002000
3.402943	444.086075	189.102000
3.411874	443.385619	189.202000
3.416130	443.044714	189.302000
3.405179	443.856295	189.402000
3.404272	443.943436	189.502000
3.415128	443.103523	189.602000
3.411677	443.349858	189.702000
3.402525	444.055405	189.802000
3.409595	443.549344	189.902000
3.415350	443.093213	190.002000
3.406325	443.702960	190.102000
3.403750	443.867217	190.202000
3.413475	443.211289	190.302000
3.410666	443.418182	190.402000
3.402069	444.058727	190.502000
3.408972	443.498355	190.602000
3.415422	442.992032	190.702000
3.405454	443.729188	190.802000
3.401213	444.059165	190.902000
3.412297	443.247675	191.002000
3.412091	443.205600	191.102000
3.402140	443.942137	191.202000
3.406322	443.676146	191.302000
3.413848	443.107111	191.402000
3.406238	443.606598	191.503000
3.401910	443.919849	191.602000
3.411627	443.223249	191.702000
3.411073	443.288785	191.802000
3.401569	443.993181	191.902000
3.406294	443.620155	192.002000
3.414697	442.946947	192.103000
3.405749	443.607792	192.202000
3.399845	444.078718	192.302000
3.410234	443.314870	192.402000
3.412681	443.101654	192.503000
3.402157	443.863389	192.602000
3.404131	443.762018	192.702000
3.412816	443.099180	192.802000
3.406554	443.514974	192.902000
3.401139	443.915628	193.002000
3.410380	443.245725	193.102000
3.412282	443.123597	193.202000
3.401003	443.953167	193.302000
3.404087	443.687865	193.402000
3.413456	442.953649	193.503000
3.406792	443.408070	193.602000
3.399364	443.995260	193.702000
3.408820	443.317679	193.802000
3.412463	443.013812	193.902000
3.402154	443.736710	194.002000
3.402516	443.728149	194.102000
3.411643	443.057850	194.202000
3.406737	443.379439	194.302000
3.400173	443.853289	194.402000
3.408990	443.215003	194.502000
3.411987	443.009897	194.602000
3.401236	443.808652	194.702000
3.402154	443.727705	194.802000
3.412669	442.918488	194.902000
3.408067	443.249589	195.002000
3.399233	443.948446	195.102000
3.407233	443.370587	195.202000
3.413041	442.939173	195.302000
3.403621	443.605251	195.402000
3.401869	443.738791	195.502000
3.411158	443.079460	195.602000
3.408531	443.253420	195.702000
3.400753	443.810305	195.802000
3.407779	443.342046	195.906000
3.413089	442.967046	196.003000
3.403137	443.708369	196.102000
3.401305	443.840260	196.202000
3.412230	443.016550	196.302000
3.410697	443.114917	196.402000
3.400464	443.898526	196.502000
3.406367	443.525149	196.602000
3.413462	442.992468	196.702000
3.405427	443.538325	196.802000
3.401973	443.778763	196.903000
3.411170	443.139369	197.002000
3.410801	443.167808	197.102000
3.401095	443.887126	197.202000
3.406538	443.495005	197.302000
3.414121	442.932627	197.402000
3.405174	443.563534	197.502000
3.400086	443.962799	197.602000
3.411183	443.119442	197.702000
3.412302	443.029210	197.803000
3.401742	443.815290	197.902000
3.404054	443.698526	198.002000
3.413069	443.039337	198.102000
3.406866	443.464376	198.202000
3.401436	443.829020	198.302000
3.410385	443.212015	198.402000
3.412061	443.109379	198.502000
3.401949	443.837445	198.602000
3.404957	443.619207	198.702000
3.413696	442.964027	198.802000
3.407166	443.427891	198.902000
3.399907	444.008463	199.002000
3.410148	443.246957	199.102000
3.413572	442.951442	199.202000
3.402939	443.740253	199.302000
3.402958	443.797563	199.402000
3.412577	443.090088	199.502000
3.408681	443.314299	199.602000
3.401557	443.810624	199.703000
3.409521	443.261599	199.802000
3.412959	443.011955	199.902000
3.402557	443.803976	200.002000
3.403409	443.717921	200.102000
3.413600	442.932240	200.202000
3.409199	443.244598	200.302000
3.400319	443.913573	200.402000
3.408059	443.387328	200.502000
3.414092	442.890769	200.602000
3.404132	443.622603	200.702000
3.401889	443.822738	200.802000
3.411824	443.089437	200.902000
3.409973	443.174867	201.002000
3.401668	443.764509	201.103000
3.408251	443.315815	201.202000
3.413321	442.940271	201.302000
3.403160	443.708760	201.402000
3.401893	443.771013	201.502000
3.413434	442.893151	201.603000
3.410493	443.077441	201.702000
3.400669	443.836913	201.802000
3.407035	443.408877	201.902000
3.414207	442.843756	202.002000
3.405074	443.495720	202.102000
3.401690	443.771722	202.202000
3.411584	443.050304	202.302000
3.410324	443.094973	202.402000
3.401311	443.760361	202.504000
3.407176	443.323872	202.602000
3.413150	442.896870	202.702000
3.403626	443.619538	202.802000
3.401021	443.794699	202.902000
3.412184	442.900419	203.002000
3.410657	442.991293	203.102000
3.399977	443.805255	203.202000
3.404453	443.505009	203.302000
3.412406	442.898462	203.402000
3.404926	443.398654	203.505000
3.400618	443.696072	203.602000
3.409326	443.091184	203.702000
3.410138	442.993632	203.802000
3.400324	443.694294	203.902000
3.403889	443.434838	204.002000
3.411926	442.845931	204.102000
3.403839	443.428878	204.202000
3.398683	443.818575	204.302000
3.409145	443.006202	204.402000
3.410710	442.846537	204.503000
3.399267	443.718537	204.602000
3.401510	443.609984	204.702000
3.411137	442.889775	204.802000
3.405217	443.270242	204.902000
3.398968	443.699337	205.002000
3.407649	443.071865	205.104000
3.409303	442.967753	205.202000
3.399301	443.670977	205.302000
3.401359	443.513381	205.402000
3.410175	442.843544	205.502000
3.404378	443.265068	205.602000
3.397245	443.784953	205.702000
3.406603	443.062044	205.802000
3.410486	442.742697	205.902000
3.399290	443.547117	206.002000
3.398476	443.660446	206.102000
3.408880	442.884858	206.202000
3.405267	443.076275	206.302000
3.397097	443.653920	206.402000
3.403469	443.179310	206.502000
3.408313	442.824496	206.602000
3.398849	443.509291	206.702000
3.398464	443.530358	206.802000
3.408628	442.770175	206.902000
3.405052	443.022152	207.002000
3.395573	443.717870	207.102000
3.402985	443.178158	207.202000
3.408982	442.700950	207.303000
3.399483	443.393201	207.402000
3.396989	443.603043	207.502000
3.407195	442.851037	207.602000
3.405681	442.908287	207.702000
3.396541	443.535335	207.802000
3.401728	443.168517	207.902000
3.407850	442.736221	208.002000
3.398670	443.367602	208.102000
3.396749	443.527261	208.202000
3.407025	442.736741	208.302000
3.405744	442.806516	208.402000
3.394717	443.628146	208.502000
3.399728	443.286286	208.602000
3.408173	442.590848	208.702000
3.399839	443.167542	208.802000
3.394557	443.582668	208.902000
3.404723	442.846767	209.002000
3.405123	442.768954	209.102000
3.395350	443.430365	209.202000
3.398353	443.193170	209.302000
3.406070	442.659640	209.403000
3.398911	443.188900	209.502000
3.394072	443.539816	209.602000
3.403929	442.760634	209.702000
3.405295	442.632976	209.802000
3.393931	443.461464	209.902000
3.395245	443.386215	210.002000
3.405646	442.594556	210.102000
3.402084	442.830298	210.202000
3.392844	443.514500	210.302000
3.398872	443.097270	210.402000
3.405718	442.543671	210.502000
3.397733	443.096364	210.602000
3.392628	443.453159	210.702000
3.402023	442.755401	210.802000
3.403501	442.635436	210.902000
3.394012	443.360352	211.002000
3.394719	443.265995	211.102000
3.403580	442.586633	211.203000
3.399029	442.857221	211.302000
3.390610	443.477336	211.402000
3.397193	442.981295	211.502000
3.404052	442.466821	211.603000
3.395021	443.112266	211.702000
3.390152	443.468553	211.802000
3.399222	442.795620	211.902000
3.402283	442.517357	212.002000
3.391579	443.255295	212.102000
3.391831	443.224315	212.203000
3.400923	442.511304	212.302000
3.397746	442.727021	212.402000
3.388241	443.404028	212.502000
3.393001	443.013702	212.602000
3.399399	442.464557	212.702000
3.392105	442.931281	212.802000
3.387240	443.301594	212.902000
3.395818	442.643648	213.002000
3.396880	442.496188	213.102000
3.385827	443.203874	213.205000
3.386900	443.061272	213.302000
3.396439	442.293732	213.402000
3.392354	442.536622	213.502000
3.382044	443.254103	213.602000
3.387111	442.828514	213.702000
3.394645	442.240926	213.802000
3.387370	442.785747	213.902000
3.381272	443.265794	214.002000
3.390257	442.576530	214.102000
3.393498	442.284159	214.202000
3.383774	442.996830	214.303000
3.382713	443.107085	214.402000
3.391816	442.419400	214.502000
3.389846	442.513840	214.602000
3.381701	443.133844	214.702000
3.387771	442.747758	214.802000
3.395026	442.258723	214.902000
3.387288	442.864293	215.002000
3.382779	443.240689	215.102000
3.393193	442.508844	215.202000
3.396575	442.305946	215.302000
3.386768	443.122229	215.402000
3.386470	443.214659	215.502000
3.397042	442.409919	215.602000
3.394428	442.589199	215.707000
3.386083	443.273072	215.802000
3.391498	442.957301	215.902000
3.399536	442.401319	216.002000
3.393108	442.909620	216.102000
3.388231	443.317092	216.202000
3.396980	442.690644	216.302000
3.399124	442.561742	216.402000
3.390040	443.237908	216.502000
3.391189	443.166540	216.602000
3.401317	442.430991	216.702000
3.398057	442.710702	216.802000
3.388188	443.486833	216.902000
3.394598	443.030876	217.002000
3.402935	442.389640	217.102000
